"date","name","value","source"
2011-05-01,"Winton Multi Strategy",-0.0216,"winton presentation"
2011-06-01,"Winton Multi Strategy",-0.0251,"winton presentation"
2011-07-01,"Winton Multi Strategy",0.0459,"winton presentation"
2011-08-01,"Winton Multi Strategy",0.0143,"winton presentation"
2011-09-01,"Winton Multi Strategy",0.0016,"winton presentation"
2011-10-01,"Winton Multi Strategy",-0.0259,"winton presentation"
2011-11-01,"Winton Multi Strategy",0.0097,"winton presentation"
2011-12-01,"Winton Multi Strategy",0.0165,"winton presentation"
2012-01-01,"Winton Multi Strategy",0.0063,"winton presentation"
2012-02-01,"Winton Multi Strategy",-0.0083,"winton presentation"
2012-03-01,"Winton Multi Strategy",-0.0068,"winton presentation"
2012-04-01,"Winton Multi Strategy",0.0012,"winton presentation"
2012-05-01,"Winton Multi Strategy",-0.0022,"winton presentation"
2012-06-01,"Winton Multi Strategy",-0.0317,"winton presentation"
2012-07-01,"Winton Multi Strategy",0.0441,"winton presentation"
2012-08-01,"Winton Multi Strategy",-0.0129,"winton presentation"
2012-09-01,"Winton Multi Strategy",-0.0218,"winton presentation"
2012-10-01,"Winton Multi Strategy",-0.0254,"winton presentation"
2012-11-01,"Winton Multi Strategy",0.01,"winton presentation"
2012-12-01,"Winton Multi Strategy",0.0136,"winton presentation"
2013-01-01,"Winton Multi Strategy",0.0251,"winton presentation"
2013-02-01,"Winton Multi Strategy",0.0017,"winton presentation"
2013-03-01,"Winton Multi Strategy",0.0266,"winton presentation"
2013-04-01,"Winton Multi Strategy",0.0341,"winton presentation"
2013-05-01,"Winton Multi Strategy",-0.024,"winton presentation"
2013-06-01,"Winton Multi Strategy",-0.0177,"winton presentation"
2013-07-01,"Winton Multi Strategy",-0.0063,"winton presentation"
2013-08-01,"Winton Multi Strategy",-0.038,"winton presentation"
2013-09-01,"Winton Multi Strategy",0.0347,"winton presentation"
2013-10-01,"Winton Multi Strategy",0.032,"winton presentation"
2013-11-01,"Winton Multi Strategy",0.022,"winton presentation"
2013-12-01,"Winton Multi Strategy",0.0037,"winton presentation"
2014-01-01,"Winton Multi Strategy",-0.0237,"winton presentation"
2014-02-01,"Winton Multi Strategy",0.025,"winton presentation"
